epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,375.921,0.81929,0.50858,0.95352,0.83314,0.83131,0.89433,0.67074,0.90807,0.59166,1.0113,0.000152,0.000152,0.000152
142,378.239,0.81349,0.50202,0.94893,0.8263,0.82717,0.89449,0.66732,0.91425,0.60269,1.01978,0.0001388,0.0001388,0.0001388
143,380.537,0.79237,0.48769,0.94151,0.8371,0.81754,0.89301,0.66929,0.90725,0.60826,1.01668,0.0001256,0.0001256,0.0001256
144,382.842,0.79362,0.48173,0.9474,0.83226,0.83457,0.89571,0.66744,0.91492,0.617,1.02072,0.0001124,0.0001124,0.0001124
145,385.14,0.80023,0.48222,0.94139,0.82994,0.8402,0.89614,0.66799,0.91352,0.61367,1.0192,9.92e-05,9.92e-05,9.92e-05
146,387.428,0.78947,0.48042,0.9415,0.83007,0.8382,0.89482,0.66796,0.91254,0.60074,1.01935,8.6e-05,8.6e-05,8.6e-05
147,389.712,0.8042,0.48334,0.9462,0.8316,0.83333,0.89524,0.6681,0.91405,0.59953,1.01783,7.28e-05,7.28e-05,7.28e-05
148,392.005,0.79197,0.47998,0.9406,0.83174,0.83668,0.8961,0.66977,0.90857,0.59796,1.01718,5.96e-05,5.96e-05,5.96e-05
149,394.298,0.7857,0.4764,0.93609,0.83358,0.83923,0.89643,0.67013,0.90743,0.59846,1.01679,4.64e-05,4.64e-05,4.64e-05
150,396.601,0.78879,0.47199,0.93877,0.83533,0.83932,0.89725,0.67114,0.90545,0.59701,1.01547,3.32e-05,3.32e-05,3.32e-05
