epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,2758.6,0.84144,0.49429,0.95274,0.83545,0.83099,0.8953,0.66569,0.92718,0.60541,1.02411,0.0003467,0.0003467,0.0003467
169,2761.23,0.83718,0.493,0.95347,0.83774,0.8296,0.89649,0.66645,0.92441,0.62055,1.02629,0.0003368,0.0003368,0.0003368
170,2763.86,0.81614,0.48539,0.94575,0.83121,0.83723,0.89737,0.6696,0.9217,0.60987,1.02506,0.0003269,0.0003269,0.0003269
171,2766.57,0.83952,0.49448,0.95277,0.84864,0.82197,0.8967,0.66613,0.92763,0.60973,1.02327,0.000317,0.000317,0.000317
172,2769.22,0.83401,0.49725,0.95778,0.83795,0.83052,0.89558,0.66446,0.92898,0.60603,1.02101,0.0003071,0.0003071,0.0003071
173,2771.84,0.82868,0.48885,0.95457,0.83625,0.8365,0.89597,0.66484,0.92279,0.60618,1.02007,0.0002972,0.0002972,0.0002972
174,2774.46,0.82629,0.49193,0.9574,0.85176,0.82436,0.89745,0.6697,0.91479,0.59823,1.01968,0.0002873,0.0002873,0.0002873
175,2777.1,0.82863,0.49065,0.95815,0.85222,0.83034,0.89899,0.67006,0.90092,0.58788,1.01353,0.0002774,0.0002774,0.0002774
176,2779.57,0.80737,0.48234,0.95026,0.85157,0.83197,0.89949,0.67154,0.90754,0.58436,1.01782,0.0002675,0.0002675,0.0002675
177,2782.23,0.83055,0.48965,0.9476,0.85294,0.83092,0.90109,0.67448,0.91324,0.5901,1.01624,0.0002576,0.0002576,0.0002576
178,2784.7,0.83086,0.48847,0.95174,0.84305,0.83263,0.89762,0.6724,0.90928,0.5884,1.01159,0.0002477,0.0002477,0.0002477
179,2787.32,0.83392,0.48807,0.95003,0.84519,0.83305,0.90033,0.67417,0.90628,0.59687,1.01703,0.0002378,0.0002378,0.0002378
180,2789.99,0.83877,0.49785,0.95892,0.83925,0.83892,0.89868,0.66969,0.91516,0.59827,1.01627,0.0002279,0.0002279,0.0002279
181,2792.46,0.84132,0.49581,0.95812,0.8435,0.82981,0.8974,0.671,0.91226,0.59734,1.01692,0.000218,0.000218,0.000218
